0.2528,0.4409,0.3678,0.2769,0.3419,0.3545,0.4249,0.4682,0.4609,0.5256,0.625,0.4738,0.6089,0.6098,0.4226,0.4256,0.462,0.4536,0.5304,0.5076,0.6062,0.577,0.6816,0.6457,0.6808,0.6482,0.5127,0.4742,0.4595,0.5404,0.3194,0.6677,0.4047,0.4621,0.5944,0.6911,0.3795,0.7599,0.3868,0.5599,0.2988,0.6118,0.4729,0.6365,0.4808,0.5099,0.4638,0.5629,0.6326,0.5249,0.5032,0.5742,0.5472,0.5249,0.5556,0.679,0.6512,0.7201,0.5822,0.7284,0.6651,0.6829,0.5022,0.4113,0.4923,0.7888,0.4751,0.5772,0.6046,0.4848,0.6289,0.5755,0.5741,0.4439,0.4207,0.4663,0.3364,GO0016944@GO0008023@GO0006368
0.31,0.5887,0.3785,0.241,0.2863,0.389,0.4577,0.6023,0.5014,0.5418,0.5286,0.4169,0.4803,0.5294,0.387,0.4401,0.4681,0.6082,0.652,0.6527,0.5781,0.4985,0.6196,0.6838,0.798,0.7054,0.515,0.4522,0.3826,0.4807,0.3358,0.6554,0.4342,0.4976,0.5296,0.6876,0.4538,0.7732,0.4385,0.5442,0.4353,0.5247,0.436,0.6035,0.4538,0.4629,0.4541,0.6564,0.776,0.6493,0.5117,0.4796,0.4226,0.4235,0.5145,0.7613,0.643,0.6814,0.5784,0.7046,0.6004,0.7268,0.4469,0.2314,0.6111,0.7782,0.453,0.5154,0.5882,0.7091,0.6792,0.5971,0.6057,0.4539,0.4928,0.5161,0.2294,GO0003723@GO0005849@GO0005634@GO0005737@GO0006379@GO0006378
0.3983,0.3038,0.4188,0.1928,0.4274,0.4035,0.5869,0.4932,0.4812,0.5602,0.638,0.4738,0.5538,0.5314,0.4331,0.438,0.3465,0.3849,0.4493,0.4771,0.5308,0.4592,0.5807,0.5795,0.6638,0.5754,0.552,0.4238,0.5405,0.514,0.4374,0.6615,0.4578,0.4668,0.5222,0.6614,0.3896,0.6623,0.5455,0.4892,0.5129,0.6,0.5837,0.6174,0.4788,0.5208,0.4847,0.4649,0.5412,0.4842,0.482,0.5226,0.5811,0.4733,0.6884,0.7395,0.4909,0.7611,0.6352,0.7364,0.6667,0.7577,0.6704,0.5977,0.5709,0.8247,0.442,0.4414,0.3464,0.5333,0.5912,0.5504,0.3659,0.4489,0.4524,0.39,0.3486,GO0003873@GO0004331@GO0005829@GO0006006
0.3292,0.41,0.371,0.2732,0.3229,0.3617,0.3592,0.3477,0.3246,0.5013,0.4453,0.3052,0.3701,0.5824,0.5377,0.7169,0.7812,0.7079,0.7264,0.6641,0.5332,0.3927,0.513,0.793,0.7148,0.487,0.3441,0.407,0.3583,0.4614,0.3557,0.8,0.8173,0.8128,0.8333,0.7906,0.3835,0.707,0.2513,0.4578,0.16,0.1694,0.468,0.6435,0.5904,0.5389,0.4702,0.6155,0.5466,0.5158,0.4544,0.5441,0.4415,0.3915,0.4879,0.7731,0.8264,0.8289,0.7713,0.7199,0.5855,0.6,0.4469,0.3201,0.5268,0.7888,0.3646,0.5278,0.5098,0.5182,0.5283,0.5432,0.5678,0.4489,0.4957,0.6276,0.5933,GO0003674@GO0009277@GO0008150
0.3157,0.3038,0.4548,0.3177,0.3161,0.3876,0.493,0.4477,0.5072,0.5418,0.6094,0.5171,0.5984,0.5725,0.4686,0.3905,0.4073,0.457,0.5439,0.458,0.5937,0.5408,0.768,0.6904,0.511,0.2756,0.4786,0.2726,0.5085,0.6491,0.5003,0.7769,0.5639,0.5687,0.6114,0.5428,0.4444,0.5414,0.409,0.5599,0.4884,0.5522,0.5987,0.76,0.6038,0.6438,0.5668,0.6842,0.7921,0.5498,0.2696,0.4,0.317,0.4626,0.6425,0.7026,0.281,0.7629,0.673,0.7895,0.7201,0.7967,0.7102,0.4075,0.4655,0.8061,0.3923,0.6574,0.6471,0.597,0.6006,0.4532,0.4921,0.4613,0.3833,0.4897,0.4159,GO0000772@GO0005576@GO0000750
0.3157,0.5239,0.3495,0.2509,0.2956,0.3595,0.4759,0.5679,0.5499,0.6074,0.6247,0.4834,0.5574,0.5524,0.4202,0.45,0.4451,0.5286,0.501,0.4912,0.5268,0.4548,0.5951,0.5629,0.6638,0.6724,0.6397,0.4574,0.5223,0.5333,0.4392,0.5908,0.4578,0.6185,0.6667,0.712,0.4418,0.707,0.4902,0.5422,0.4588,0.4753,0.5468,0.4383,0.4077,0.3978,0.3913,0.6009,0.5538,0.5588,0.5053,0.6258,0.5226,0.5427,0.599,0.5916,0.6281,0.6898,0.6352,0.7467,0.7137,0.6943,0.5708,0.3018,0.485,0.8011,0.4789,0.6218,0.6374,0.6706,0.6628,0.5746,0.6183,0.5133,0.376,0.3684,0.3043,GO0000009@GO0000136@GO0006080@GO0000032@GO0006491@GO0007015@GO0000917
0.3527,0.2782,0.3141,0.2336,0.3202,0.402,0.4742,0.4705,0.4841,0.5876,0.5677,0.5194,0.5984,0.5784,0.3745,0.4979,0.4225,0.5027,0.4291,0.6107,0.5406,0.426,0.438,0.4354,0.5518,0.5997,0.5012,0.4444,0.4879,0.5123,0.3757,0.5692,0.4676,0.6161,0.5389,0.7522,0.6145,0.9288,0.4759,0.556,0.3953,0.3835,0.4483,0.6591,0.6365,0.6257,0.5813,0.633,0.6452,0.5158,0.3822,0.5097,0.466,0.4199,0.4855,0.6609,0.6451,0.5882,0.7032,0.8115,0.6529,0.7528,0.5642,0.3766,0.4828,0.8566,0.4309,0.5833,0.5098,0.5923,0.6604,0.5216,0.5142,0.5087,0.3977,0.3548,0.4067,GO0003700@GO0005634@GO0006350@GO0006808
0.2935,0.4126,0.3906,0.2571,0.3596,0.3862,0.561,0.5068,0.5768,0.5768,0.6953,0.4806,0.5879,0.5451,0.3745,0.3698,0.4134,0.3986,0.5338,0.4237,0.5844,0.435,0.6153,0.548,0.6859,0.7054,0.7159,0.4315,0.5425,0.4579,0.5499,0.6308,0.5462,0.5071,0.5833,0.6841,0.3133,0.7235,0.5579,0.5246,0.5553,0.2471,0.5197,0.5339,0.375,0.425,0.5169,0.5541,0.5251,0.4751,0.4735,0.5656,0.5642,0.5463,0.5725,0.6639,0.6231,0.754,0.5879,0.7357,0.6603,0.7463,0.5243,0.3612,0.4943,0.7995,0.4945,0.5617,0.5,0.597,0.4937,0.6079,0.5804,0.5062,0.4957,0.4311,0.3884,GO0015239@GO0005887@GO0042493@GO0015893
0.2713,0.4005,0.3369,0.2336,0.3664,0.4524,0.4624,0.5023,0.4319,0.5714,0.625,0.4966,0.5538,0.6118,0.3933,0.4421,0.4316,0.5498,0.3953,0.3321,0.575,0.4804,0.6167,0.5993,0.6486,0.6308,0.6028,0.4561,0.6053,0.4877,0.4846,0.6046,0.5521,0.4716,0.6259,0.7347,0.4578,0.7219,0.4831,0.4892,0.5624,0.4282,0.4704,0.4991,0.3731,0.3816,0.4928,0.6608,0.6667,0.6312,0.4777,0.5183,0.5019,0.4751,0.5942,0.6874,0.6645,0.6364,0.5974,0.7488,0.6667,0.5951,0.5,0.3612,0.5307,0.8194,0.5249,0.6327,0.634,0.6515,0.5126,0.446,0.5268,0.5835,0.3573,0.3607,0.2966,GO0016538@GO0000307@GO0000723@GO0019220
0.3625,0.3952,0.3289,0.3004,0.2877,0.3919,0.331,0.5591,0.3942,0.6011,0.5729,0.492,0.5039,0.6824,0.4686,0.4855,0.3374,0.5567,0.4459,0.6565,0.5469,0.5468,0.6282,0.5613,0.6791,0.7574,0.6674,0.4742,0.5081,0.5614,0.4211,0.6554,0.4892,0.4171,0.5222,0.6806,0.4337,0.7781,0.4938,0.5796,0.4635,0.3435,0.4778,0.4452,0.4692,0.4051,0.5121,0.6038,0.647,0.6018,0.5605,0.6323,0.5792,0.5053,0.529,0.6756,0.6364,0.6132,0.6144,0.7297,0.6282,0.5837,0.4624,0.3393,0.5,0.7663,0.5221,0.463,0.4804,0.5667,0.6887,0.6547,0.6404,0.5411,0.438,0.4047,0.3792,GO0004407@GO0003713@GO0003714@GO0000508@GO0000509@GO0016580@GO0016575@GO0006303@GO0000183@GO0006348@GO0030466@GO0000723@GO0000122@GO0045944
0.2972,0.1438,0.5047,0.3041,0.3039,0.4107,0.5423,0.5477,0.5681,0.6226,0.6016,0.4465,0.4908,0.5863,0.523,0.3678,0.2827,0.4399,0.5203,0.4924,0.6094,0.4441,0.5778,0.6374,0.6214,0.6153,0.6651,0.4199,0.6336,0.5982,0.4809,0.6292,0.5521,0.5545,0.5778,0.6562,0.4547,0.6656,0.4716,0.5108,0.5976,0.4724,0.457,0.4939,0.4135,0.3599,0.5314,0.6155,0.5986,0.552,0.4883,0.4602,0.4321,0.5498,0.5628,0.6521,0.595,0.7077,0.6163,0.7623,0.663,0.7187,0.5619,0.401,0.5939,0.8606,0.4641,0.4907,0.3922,0.7242,0.7925,0.6871,0.4763,0.2968,0.3948,0.4018,0.2049,GO0015129@GO0005739@GO0005886@GO0015727
0.2552,0.3118,0.3315,0.2658,0.3243,0.4424,0.4484,0.4886,0.3072,0.434,0.5521,0.5968,0.5669,0.6647,0.4163,0.4504,0.4286,0.4467,0.5,0.5992,0.5562,0.5378,0.5908,0.6076,0.6944,0.7123,0.5797,0.3566,0.587,0.4526,0.4319,0.5292,0.4931,0.5192,0.5944,0.8988,0.5301,0.7103,0.5419,0.4617,0.5553,0.4494,0.6256,0.4174,0.4615,0.3183,0.657,0.5687,0.5538,0.5498,0.4904,0.5785,0.5057,0.4875,0.5266,0.558,0.5868,0.7219,0.6749,0.7708,0.6516,0.6862,0.5044,0.3985,0.5785,0.8738,0.4834,0.5494,0.549,0.6333,0.5472,0.5827,0.5268,0.4738,0.2968,0.2874,0.3578,GO0003674@GO0005737@GO0006914@GO0000226
0.2848,0.3898,0.3584,0.2336,0.3189,0.428,0.4296,0.5068,0.4551,0.5553,0.5052,0.4943,0.6194,0.5549,0.4331,0.4421,0.4347,0.4845,0.4865,0.6679,0.5035,0.5136,0.6311,0.5844,0.6876,0.6326,0.5982,0.4548,0.5607,0.4912,0.4011,0.6092,0.5521,0.4242,0.6,0.6387,0.3735,0.8046,0.3048,0.5717,0.4212,0.6212,0.4729,0.6139,0.4481,0.4756,0.6055,0.6301,0.6219,0.5588,0.5669,0.5247,0.5189,0.5694,0.5507,0.6975,0.562,0.6667,0.6219,0.6604,0.5641,0.6797,0.5013,0.3856,0.5326,0.8313,0.489,0.4321,0.5,0.5939,0.6195,0.5899,0.653,0.4214,0.389,0.4663,0.3242,GO0005100@GO0030479@GO0005933@GO0007231@GO0001101
0.3403,0.2917,0.3639,0.2311,0.3691,0.3847,0.4812,0.5909,0.5188,0.5687,0.6068,0.5444,0.6089,0.5549,0.431,0.3781,0.383,0.4296,0.3919,0.5267,0.5281,0.4592,0.6542,0.5513,0.6078,0.6759,0.6651,0.5039,0.5931,0.5754,0.5481,0.5415,0.4853,0.3697,0.5407,0.6021,0.4779,0.7897,0.5561,0.5422,0.5694,0.4353,0.5197,0.48,0.3442,0.3472,0.4783,0.6667,0.6828,0.6131,0.5456,0.6624,0.6019,0.5374,0.5386,0.6706,0.5736,0.5009,0.5671,0.7348,0.7009,0.6911,0.323,0.3535,0.4981,0.8513,0.5083,0.6543,0.6144,0.6606,0.5786,0.5396,0.5741,0.4788,0.2133,0.4457,0.2997,GO0003677@GO0003704@GO0005634@GO0006525@GO0045944
0.185,0.4059,0.2819,0.314,0.3826,0.3055,0.3286,0.5,0.4986,0.5418,0.7005,0.5148,0.6404,0.6,0.4038,0.4401,0.4772,0.4914,0.4122,0.5115,0.5969,0.5227,0.7968,0.7583,0.6927,0.7296,0.4319,0.509,0.4413,0.5754,0.3811,0.7031,0.4244,0.5237,0.4481,0.6073,0.4157,0.8808,0.426,0.6169,0.3224,0.2918,0.4212,0.5583,0.3731,0.3906,0.4396,0.6959,0.7061,0.5498,0.4501,0.6172,0.5736,0.5427,0.57,0.6605,0.562,0.5775,0.603,0.7334,0.6658,0.6976,0.4314,0.2686,0.5096,0.8473,0.5166,0.9105,0.634,0.5061,0.6101,0.536,0.6625,0.4763,0.2939,0.3167,0.3028,GO0003674@GO0005840@GO0005730@GO0000027@GO0042254
0.3194,0.2581,0.5329,0.2534,0.2944,0.415,0.5775,0.5455,0.171,0.4447,0.2865,0.4854,0.622,0.7824,0.5983,0.5682,0.3951,0.4536,0.2939,0.5076,0.5219,0.6314,0.732,0.6391,0.4584,0.4593,0.3072,0.4238,0.5506,0.6298,0.559,0.7815,0.5815,0.4905,0.5259,0.5288,0.3855,0.6788,0.3815,0.5599,0.4847,0.6165,0.5197,0.6904,0.4981,0.4611,0.4767,0.6535,0.6111,0.4932,0.4076,0.4495,0.5566,0.6388,0.6715,0.758,0.6496,0.6346,0.5671,0.7101,0.5321,0.6878,0.5221,0.2249,0.5766,0.7955,0.5221,0.716,0.6765,0.6606,0.6321,0.3633,0.6435,0.4788,0.3689,0.4516,0.3272,GO0004003@GO0003682@GO0005656@GO0042555@GO0005634@GO0005737@GO0006267@GO0006270@GO0006268
0.3206,0.4409,0.3611,0.3016,0.3311,0.3444,0.4531,0.5409,0.5739,0.5768,0.6328,0.4807,0.5381,0.5941,0.4268,0.4669,0.3252,0.5773,0.4155,0.5229,0.4781,0.5559,0.647,0.644,0.6978,0.7036,0.5958,0.4302,0.5243,0.5596,0.4374,0.5954,0.6169,0.4953,0.5444,0.7853,0.3976,0.7351,0.4296,0.5246,0.3765,0.5176,0.399,0.5304,0.3808,0.3617,0.4622,0.6886,0.4964,0.5905,0.5308,0.557,0.6,0.5658,0.6135,0.6235,0.6579,0.6132,0.6219,0.7012,0.5856,0.652,0.4646,0.3149,0.5,0.8181,0.4558,0.6265,0.6797,0.603,0.6824,0.5899,0.6372,0.4115,0.3631,0.4399,0.2691,GO0015082@GO0005886@GO0015693
0.3033,0.4059,0.3946,0.2497,0.3446,0.3732,0.5258,0.5727,0.5507,0.5121,0.6172,0.4374,0.5827,0.6,0.4059,0.4607,0.4772,0.4845,0.4932,0.3969,0.55,0.3958,0.6398,0.5695,0.635,0.5321,0.4296,0.4315,0.4656,0.5491,0.4102,0.7138,0.501,0.5829,0.5296,0.6806,0.3414,0.7798,0.3725,0.6189,0.3388,0.5882,0.4532,0.6713,0.55,0.5497,0.4895,0.6096,0.5771,0.491,0.4055,0.5312,0.5245,0.5196,0.6063,0.7008,0.6909,0.6952,0.6295,0.7572,0.7009,0.6602,0.5155,0.3753,0.5019,0.7862,0.4475,0.4877,0.4935,0.6394,0.6635,0.5971,0.6025,0.5362,0.438,0.4575,0.2752,GO0000048@GO0003735@GO0005762@GO0005739@GO0006412@GO0000027
0.3033,0.4194,0.3611,0.22,0.3514,0.3934,0.4437,0.4841,0.487,0.5687,0.513,0.492,0.5827,0.5588,0.4812,0.4607,0.4833,0.5704,0.473,0.5229,0.4594,0.4864,0.5692,0.5348,0.6503,0.5841,0.4919,0.3979,0.5263,0.4772,0.4882,0.6169,0.5088,0.4028,0.587,0.6213,0.4096,0.6921,0.5098,0.5029,0.5859,0.6824,0.5,0.6643,0.5327,0.5226,0.5153,0.5804,0.5932,0.5068,0.5117,0.5527,0.4792,0.4875,0.5242,0.6303,0.6215,0.7148,0.6692,0.781,0.6534,0.7024,0.5509,0.2751,0.5153,0.8433,0.5193,0.5247,0.5425,0.5909,0.5818,0.5827,0.6751,0.5212,0.415,0.4223,0.3456,GO0005100@GO0005935@GO0005737@GO0007264
0.2626,0.3656,0.3745,0.2225,0.3799,0.3199,0.3897,0.4523,0.5014,0.504,0.6875,0.5171,0.6404,0.5745,0.4435,0.4421,0.4529,0.5017,0.4865,0.4656,0.625,0.4683,0.7406,0.6805,0.7216,0.6707,0.5058,0.4871,0.496,0.5456,0.3539,0.6769,0.4126,0.481,0.4259,0.6213,0.4056,0.7897,0.4528,0.5501,0.3176,0.5647,0.4187,0.6157,0.4385,0.4557,0.4203,0.636,0.6434,0.5837,0.482,0.5742,0.6208,0.5819,0.599,0.6269,0.6579,0.6506,0.6068,0.7097,0.6635,0.6195,0.4314,0.2558,0.5364,0.7968,0.5083,0.6975,0.6667,0.6121,0.6824,0.5791,0.6215,0.4613,0.3833,0.4194,0.2446,GO0004004@GO0005730@GO0006365@GO0042254
0.2367,0.3804,0.3785,0.3127,0.3623,0.3948,0.439,0.4795,0.4667,0.496,0.6563,0.4624,0.6273,0.5804,0.4603,0.4112,0.5015,0.4639,0.5574,0.4656,0.55,0.426,0.5764,0.5083,0.5891,0.5962,0.5999,0.4225,0.5475,0.4491,0.4743,0.6585,0.5285,0.5308,0.5685,0.6719,0.4259,0.8063,0.4449,0.5678,0.4108,0.4893,0.4141,0.6817,0.5442,0.5371,0.5024,0.5643,0.7133,0.5588,0.6221,0.443,0.5755,0.4698,0.4034,0.7139,0.2149,0.7897,0.5482,0.8472,0.8269,0.7512,0.635,0.2275,0.4042,0.8207,0.558,0.5772,0.5686,0.6788,0.6572,0.6942,0.7192,0.5436,0.4236,0.4311,0.2355,GO0003735@GO0005842@GO0006412@GO0006414
0.3329,0.4126,0.4456,0.3585,0.3433,0.3242,0.5188,0.5295,0.5826,0.6011,0.7161,0.5467,0.5984,0.598,0.4184,0.3471,0.4438,0.4158,0.5541,0.3702,0.5187,0.3988,0.4971,0.3543,0.4346,0.5529,0.4457,0.4703,0.5425,0.5544,0.5753,0.6662,0.554,0.545,0.5944,0.6579,0.4578,0.8311,0.5472,0.6916,0.6494,0.3082,0.3793,0.6417,0.5288,0.5172,0.6377,0.6974,0.7366,0.638,0.4246,0.4323,0.4132,0.3665,0.3671,0.6353,0.6595,0.7184,0.6163,0.7387,0.688,0.6927,0.5398,0.4679,0.5651,0.9057,0.5138,0.5586,0.4379,0.3667,0.4969,0.5216,0.5142,0.3865,0.3631,0.5015,0.3945,GO0004365@GO0005739@GO0009277@GO0005737@GO0005811@GO0006096@GO0006094
0.3157,0.3508,0.3906,0.2596,0.3664,0.3718,0.5258,0.5091,0.5681,0.5984,0.6354,0.4601,0.5459,0.5765,0.4268,0.4401,0.4529,0.4158,0.4358,0.4542,0.6062,0.3867,0.6859,0.6507,0.6961,0.5789,0.5497,0.4121,0.5283,0.5105,0.49,0.6523,0.5029,0.7938,0.5185,0.6981,0.4277,0.6854,0.4474,0.556,0.3953,0.2753,0.436,0.5583,0.4788,0.4268,0.4348,0.6637,0.6774,0.5792,0.5032,0.5548,0.4717,0.4431,0.5628,0.8017,0.6744,0.6934,0.535,0.6672,0.7003,0.6813,0.4558,0.419,0.5134,0.8393,0.3923,0.4877,0.4967,0.603,0.5723,0.6115,0.53,0.4239,0.4957,0.5103,0.2966,GO0017171@GO0005737@GO0008150
0.2935,0.4651,0.4027,0.2509,0.3066,0.3112,0.4663,0.5182,0.5366,0.6496,0.7057,0.656,0.5538,0.5255,0.341,0.3864,0.4742,0.4639,0.5574,0.4618,0.7031,0.3927,0.5793,0.4917,0.6503,0.7106,0.6397,0.5129,0.5729,0.5263,0.3884,0.6277,0.5403,0.5284,0.65,0.6981,0.5823,0.8311,0.5223,0.6365,0.3718,0.0776,0.3818,0.5026,0.4038,0.4358,0.4074,0.6287,0.6685,0.6131,0.4904,0.6452,0.6245,0.4128,0.5193,0.5697,0.5587,0.656,0.6578,0.8081,0.6877,0.761,0.4181,0.3792,0.4674,0.8061,0.337,0.5895,0.6699,0.6152,0.695,0.5647,0.5773,0.596,0.3775,0.3314,0.2966,GO0051377@GO0005783@GO0005789@GO0006506
0.2787,0.4234,0.3812,0.2979,0.2931,0.3862,0.4906,0.5045,0.4551,0.4825,0.4714,0.4943,0.6772,0.6098,0.5397,0.4153,0.4164,0.4536,0.4628,0.6298,0.5344,0.5378,0.6225,0.644,0.7385,0.6412,0.4873,0.4341,0.5223,0.5404,0.4011,0.6354,0.3929,0.4763,0.4815,0.6387,0.4498,0.7914,0.3672,0.5992,0.3412,0.5647,0.4803,0.6435,0.475,0.5533,0.5089,0.5365,0.6147,0.5588,0.4904,0.5355,0.5434,0.5178,0.5628,0.6739,0.6711,0.738,0.5936,0.7424,0.6538,0.6114,0.573,0.3213,0.5862,0.8566,0.511,0.4846,0.4837,0.6182,0.6572,0.5072,0.5804,0.4165,0.3804,0.434,0.4067,GO0003674@GO0005634@GO0005737@GO0006972@GO0009408@GO0006469
0.2552,0.3952,0.3705,0.2423,0.3379,0.4265,0.5117,0.5114,0.4841,0.5849,0.5286,0.492,0.6194,0.5196,0.4519,0.4339,0.383,0.5017,0.4836,0.6298,0.4844,0.432,0.6427,0.543,0.6706,0.5945,0.5312,0.3992,0.4737,0.4684,0.3466,0.6369,0.501,0.4882,0.6481,0.6789,0.4458,0.7781,0.4296,0.5717,0.4329,0.5647,0.4163,0.6104,0.5096,0.5859,0.6538,0.6213,0.6774,0.543,0.4628,0.4172,0.4585,0.4573,0.471,0.6958,0.6678,0.7451,0.6144,0.7029,0.6595,0.652,0.5133,0.446,0.5345,0.8327,0.5193,0.463,0.4281,0.6121,0.6667,0.4388,0.4637,0.4514,0.3977,0.434,0.4159,GO0000318@GO0005575@GO0006979
0.2219,0.3118,0.5826,0.3226,0.2904,0.3156,0.3099,0.3682,0.3971,0.4717,0.7005,0.5695,0.7585,0.6961,0.4686,0.4607,0.3891,0.4227,0.4527,0.5725,0.6281,0.6375,0.5663,0.3593,0.4177,0.6031,0.6674,0.5116,0.747,0.6228,0.6515,0.6046,0.5383,0.3507,0.5352,0.5462,0.5141,0.6805,0.6346,0.5717,0.7224,0.6118,0.6207,0.4522,0.3115,0.311,0.6699,0.7617,0.6022,0.4163,0.1847,0.4839,0.6925,0.2972,0.5459,0.6824,0.5686,0.8217,0.6994,0.7423,0.6924,0.7274,0.5334,0.2596,0.5077,0.7703,0.5856,0.5741,0.4739,0.7455,0.566,0.5755,0.7192,0.5062,0.3429,0.437,0.419,GO0008553@GO0005739@GO0005886@GO0015992@GO0006885
0.2848,0.3199,0.3635,0.2472,0.3446,0.4087,0.4671,0.5346,0.4812,0.5202,0.5833,0.5103,0.5538,0.5902,0.4017,0.4442,0.4802,0.5979,0.4493,0.5153,0.525,0.4532,0.6055,0.5799,0.6542,0.641,0.579,0.4452,0.5509,0.5024,0.4491,0.6282,0.4986,0.5218,0.5764,0.6687,0.4731,0.7419,0.4863,0.5388,0.4235,0.4707,0.5123,0.5578,0.4513,0.452,0.5604,0.7237,0.6631,0.6335,0.5414,0.514,0.5679,0.3808,0.6184,0.4303,0.6298,0.6752,0.6389,0.6961,0.6752,0.6647,0.4889,0.3638,0.4943,0.826,0.4392,0.5617,0.5915,0.6364,0.5849,0.6043,0.612,0.4838,0.268,0.4633,0.367,GO0003674@GO0005575@GO0030435
0.312,0.4073,0.3289,0.2151,0.3351,0.3127,0.493,0.5023,0.5855,0.6146,0.6328,0.4487,0.5906,0.551,0.5502,0.4091,0.3708,0.5292,0.5203,0.4924,0.5812,0.3595,0.6196,0.5911,0.7657,0.695,0.5889,0.5039,0.5526,0.5474,0.4247,0.6262,0.4617,0.5,0.537,0.6684,0.3273,0.798,0.4563,0.5756,0.3059,0.4353,0.3966,0.5896,0.4269,0.4593,0.4911,0.5599,0.5914,0.5792,0.5096,0.6022,0.5962,0.5125,0.5604,0.6639,0.6165,0.656,0.6144,0.7408,0.6538,0.6846,0.4956,0.3702,0.5287,0.8327,0.442,0.5864,0.5359,0.6152,0.6195,0.5935,0.5741,0.4464,0.366,0.522,0.2324,GO0003674@GO0030008@GO0006888
0.2688,0.4194,0.4094,0.2386,0.3284,0.3473,0.4577,0.4818,0.5391,0.4744,0.6745,0.4465,0.5984,0.6039,0.4623,0.4132,0.4772,0.4742,0.4932,0.4313,0.6812,0.4627,0.6104,0.5662,0.655,0.6405,0.541,0.4615,0.4968,0.5171,0.4377,0.7092,0.5092,0.522,0.5528,0.6353,0.4383,0.7647,0.4644,0.5648,0.4172,0.4751,0.4505,0.5148,0.4827,0.4304,0.5185,0.5629,0.6344,0.5362,0.3992,0.4968,0.5113,0.4733,0.6063,0.716,0.719,0.7415,0.6446,0.7375,0.6838,0.6163,0.4889,0.2442,0.433,0.7756,0.4365,0.5,0.6536,0.6606,0.6541,0.6619,0.6404,0.4713,0.5187,0.5279,0.3914,GO0008412@GO0005739@GO0031966@GO0005792@GO0006744
0.3292,0.457,0.3342,0.1681,0.346,0.3775,0.5,0.5432,0.5217,0.6146,0.5755,0.5262,0.6063,0.4765,0.477,0.4029,0.4225,0.5017,0.5169,0.5992,0.4562,0.3897,0.6398,0.6291,0.7623,0.6534,0.4619,0.4096,0.3684,0.4439,0.3267,0.6308,0.4853,0.5379,0.5759,0.7557,0.4378,0.7599,0.4403,0.5462,0.3741,0.5294,0.3793,0.6539,0.5096,0.5913,0.4895,0.5658,0.6846,0.595,0.4862,0.5462,0.517,0.4413,0.4734,0.6639,0.643,0.6863,0.6465,0.7521,0.6524,0.6894,0.5487,0.4434,0.4636,0.7968,0.4309,0.5741,0.6013,0.6697,0.6635,0.5755,0.5079,0.5112,0.3631,0.3842,0.2508,GO0003674@GO0005768@GO0030126@GO0006901@GO0006888
0.3502,0.4126,0.4081,0.2769,0.327,0.3429,0.4836,0.5,0.5681,0.496,0.6484,0.5057,0.5696,0.5882,0.5105,0.4442,0.4134,0.433,0.5777,0.4695,0.5812,0.3686,0.5735,0.5877,0.6537,0.6447,0.545,0.4664,0.4798,0.5263,0.3938,0.6708,0.4912,0.737,0.5259,0.6841,0.4398,0.7566,0.4706,0.5285,0.3812,0.4282,0.468,0.567,0.5077,0.443,0.5282,0.5058,0.4928,0.3507,0.5478,0.557,0.5491,0.4858,0.5942,0.7832,0.6777,0.7237,0.6219,0.7827,0.7308,0.6719,0.4937,0.4576,0.6111,0.8194,0.4309,0.5062,0.451,0.5273,0.5849,0.5827,0.5237,0.4339,0.3919,0.4809,0.3028,GO0016887@GO0005777@GO0007031
0.3033,0.4147,0.404,0.4054,0.3297,0.4337,0.5399,0.4409,0.5072,0.4798,0.6276,0.4875,0.6404,0.6196,0.4226,0.4008,0.4225,0.3471,0.4426,0.5076,0.6312,0.4834,0.5504,0.5613,0.6927,0.5875,0.6236,0.4212,0.5972,0.5368,0.5082,0.6446,0.5462,0.8531,0.6444,0.6353,0.4578,0.7103,0.458,0.5404,0.4273,0.4898,0.4556,0.4226,0.4404,0.34,0.7552,0.6871,0.7061,0.5339,0.4437,0.4817,0.5472,0.5409,0.6135,0.442,0.5686,0.6684,0.5917,0.7997,0.5769,0.6276,0.4336,0.4524,0.511,0.8114,0.6022,0.6265,0.6078,0.6394,0.6226,0.536,0.5237,0.394,0.3285,0.1642,0.3333,GO0030528@GO0005634@GO0007126
0.4587,0.547,0.349,0.2114,0.2687,0.3271,0.4789,0.6,0.5681,0.6011,0.4635,0.4647,0.5564,0.5196,0.569,0.5393,0.465,0.5636,0.5574,0.6069,0.3531,0.4199,0.6297,0.6308,0.7284,0.6351,0.4942,0.4492,0.4089,0.507,0.412,0.6338,0.6346,0.6967,0.6389,0.6649,0.3534,0.7036,0.3815,0.444,0.3388,0.4753,0.4113,0.5409,0.6462,0.4412,0.4364,0.5658,0.7204,0.5973,0.4713,0.4731,0.5113,0.4875,0.5749,0.7361,0.7339,0.7469,0.6087,0.7309,0.6709,0.6081,0.4071,0.3278,0.4751,0.8008,0.4586,0.5154,0.6209,0.6879,0.7075,0.6151,0.6341,0.4539,0.4121,0.4252,0.2691,GO0016944@GO0005658@GO0035101@GO0000790@GO0006368@GO0006367
